"soimoistdept_l"|"soimoistdept_r"|"soimoistdept_h"|"soimoistdepb_l"|"soimoistdepb_r"|"soimoistdepb_h"|"soimoiststat"|"comonthkey"|"cosoilmoistkey"
104|110|135|203|203|203|"Moist"|253416538|160447105
0|0|0|53|53|69|"Moist"|253416538|160447106
0|0|0|53|53|69|"Moist"|253416539|160447107
53|53|69|104|110|135|"Moist"|253416539|160447108
104|110|135|203|203|203|"Moist"|253416539|160447109
0|0|0|5|7|10|"Moist"|253416552|160447160
8|10|18|50|70|100|"Moist"|253416552|160447161
50|70|100|58|88|125|"Moist"|253416552|160447162
58|88|125|203|203|203|"Moist"|253416552|160447163
5|7|10|8|10|18|"Moist"|253416552|160447164
0|0|0|5|7|10|"Moist"|253416545|160447125
8|10|18|50|70|100|"Moist"|253416545|160447126
50|70|100|58|88|125|"Moist"|253416545|160447127
58|88|125|203|203|203|"Moist"|253416545|160447128
5|7|10|8|10|18|"Moist"|253416545|160447129
50|70|100|58|88|125|"Moist"|253416549|160447145
58|88|125|203|203|203|"Moist"|253416549|160447146
0|0|0|5|7|10|"Moist"|253416549|160447147
5|7|10|8|10|18|"Moist"|253416549|160447148
8|10|18|50|70|100|"Moist"|253416549|160447149
8|10|18|50|70|100|"Moist"|253416548|160447144
0|0|0|5|7|10|"Moist"|253416548|160447143
5|7|10|8|10|18|"Moist"|253416548|160447142
58|88|125|203|203|203|"Moist"|253416548|160447141
50|70|100|58|88|125|"Moist"|253416548|160447140
8|10|18|50|70|100|"Moist"|253416553|160447169
0|0|0|5|7|10|"Moist"|253416553|160447168
5|7|10|8|10|18|"Moist"|253416553|160447167
58|88|125|203|203|203|"Moist"|253416553|160447166
50|70|100|58|88|125|"Moist"|253416553|160447165
50|70|100|58|88|125|"Moist"|253416551|160447155
58|88|125|203|203|203|"Moist"|253416551|160447156
5|7|10|8|10|18|"Moist"|253416551|160447157
0|0|0|5|7|10|"Moist"|253416551|160447158
8|10|18|50|70|100|"Moist"|253416551|160447159
0|0|0|5|7|10|"Moist"|253416550|160447150
8|10|18|50|70|100|"Moist"|253416550|160447151
50|70|100|58|88|125|"Moist"|253416550|160447152
58|88|125|203|203|203|"Moist"|253416550|160447153
5|7|10|8|10|18|"Moist"|253416550|160447154
50|70|100|58|88|125|"Moist"|253416546|160447130
58|88|125|203|203|203|"Moist"|253416546|160447131
5|7|10|8|10|18|"Moist"|253416546|160447132
0|0|0|5|7|10|"Moist"|253416546|160447133
8|10|18|50|70|100|"Moist"|253416546|160447134
0|0|0|5|7|10|"Moist"|253416556|160447180
8|10|18|50|70|100|"Moist"|253416556|160447181
50|70|100|58|88|125|"Moist"|253416556|160447182
58|88|125|203|203|203|"Moist"|253416556|160447183
5|7|10|8|10|18|"Moist"|253416556|160447184
50|70|100|58|88|125|"Moist"|253416555|160447175
58|88|125|203|203|203|"Moist"|253416555|160447176
5|7|10|8|10|18|"Moist"|253416555|160447177
0|0|0|5|7|10|"Moist"|253416555|160447178
8|10|18|50|70|100|"Moist"|253416555|160447179
0|0|0|5|7|10|"Moist"|253416554|160447170
8|10|18|50|70|100|"Moist"|253416554|160447171
50|70|100|58|88|125|"Moist"|253416554|160447172
58|88|125|203|203|203|"Moist"|253416554|160447173
5|7|10|8|10|18|"Moist"|253416554|160447174
0|0|0|5|7|10|"Moist"|253416547|160447135
8|10|18|50|70|100|"Moist"|253416547|160447136
50|70|100|58|88|125|"Moist"|253416547|160447137
58|88|125|203|203|203|"Moist"|253416547|160447138
5|7|10|8|10|18|"Moist"|253416547|160447139
46|86|122|203|203|203|"Moist"|253410573|160441318
0|0|0|30|33|76|"Moist"|253410573|160441316
30|33|76|46|86|122|"Wet"|253410573|160441317
0|0|0|30|33|76|"Moist"|253410576|160441326
46|86|122|203|203|203|"Moist"|253410576|160441325
30|33|76|46|86|122|"Wet"|253410576|160441327
46|86|122|203|203|203|"Moist"|253410572|160441313
0|0|0|30|33|76|"Moist"|253410572|160441314
30|33|76|46|86|122|"Wet"|253410572|160441315
46|86|122|203|203|203|"Moist"|253410571|160441310
0|0|0|30|33|76|"Moist"|253410571|160441311
30|33|76|46|86|122|"Wet"|253410571|160441312
46|86|122|203|203|203|"Moist"|253410578|160441331
0|0|0|30|33|76|"Moist"|253410578|160441332
30|33|76|46|86|122|"Moist"|253410578|160441333
46|86|122|203|203|203|"Moist"|253410579|160441334
0|0|0|30|33|76|"Moist"|253410579|160441335
30|33|76|46|86|122|"Moist"|253410579|160441336
46|86|122|203|203|203|"Moist"|253410580|160441337
0|0|0|30|33|76|"Moist"|253410580|160441338
30|33|76|46|86|122|"Moist"|253410580|160441339
46|86|122|203|203|203|"Moist"|253410570|160441307
0|0|0|30|33|76|"Moist"|253410570|160441308
30|33|76|46|86|122|"Moist"|253410570|160441309
46|86|122|203|203|203|"Moist"|253410574|160441319
0|0|0|30|33|76|"Moist"|253410574|160441320
30|33|76|46|86|122|"Moist"|253410574|160441321
46|86|122|203|203|203|"Moist"|253410575|160441322
0|0|0|30|33|76|"Moist"|253410575|160441323
30|33|76|46|86|122|"Moist"|253410575|160441324
46|86|122|203|203|203|"Moist"|253410577|160441328
0|0|0|30|33|76|"Moist"|253410577|160441329
30|33|76|46|86|122|"Moist"|253410577|160441330
46|86|122|203|203|203|"Moist"|253410569|160441304
0|0|0|30|33|76|"Moist"|253410569|160441305
30|33|76|46|86|122|"Moist"|253410569|160441306
0|0|0|76|99|122|"Moist"|253412451|160442756
76|99|122|183|183|183|"Wet"|253412451|160442755
0|0|0|76|99|122|"Moist"|253412445|160442746
76|99|122|183|183|183|"Wet"|253412445|160442745
0|0|0|76|99|122|"Moist"|253412444|160442744
76|99|122|183|183|183|"Wet"|253412444|160442743
0|0|0|76|99|122|"Moist"|253412450|160442753
76|99|122|183|183|183|"Wet"|253412450|160442754
0|0|0|76|99|122|"Moist"|253412441|160442741
76|99|122|183|183|183|"Wet"|253412441|160442742
0|0|0|76|99|122|"Moist"|253412446|160442747
76|99|122|183|183|183|"Wet"|253412446|160442748
0|0|0|76|99|122|"Moist"|253412448|160442752
76|99|122|183|183|183|"Wet"|253412448|160442751
0|0|0|76|99|122|"Moist"|253412452|160442757
76|99|122|183|183|183|"Wet"|253412452|160442758
0|0|0|76|99|122|"Moist"|253412447|160442749
76|99|122|183|183|183|"Wet"|253412447|160442750
0|0|0|30|53|76|"Moist"|253412461|160442762
46|91|122|183|183|183|"Moist"|253412461|160442764
30|53|76|46|91|122|"Wet"|253412461|160442763
0|0|0|30|53|76|"Moist"|253412462|160442765
46|91|122|183|183|183|"Moist"|253412462|160442767
30|53|76|46|91|122|"Wet"|253412462|160442766
46|91|122|183|183|183|"Moist"|253412458|160442760
0|0|0|30|53|76|"Moist"|253412458|160442761
30|53|76|46|91|122|"Wet"|253412458|160442759
46|91|122|183|183|183|"Moist"|253412464|160442769
0|0|0|30|53|76|"Moist"|253412464|160442770
30|53|76|46|91|122|"Wet"|253412464|160442768
158|191|191|203|203|203|"Moist"|253410639|160441409
0|0|0|76|84|100|"Moist"|253410639|160441410
76|84|100|158|191|191|"Wet"|253410639|160441408
0|0|0|76|84|100|"Moist"|253410636|160441403
158|191|191|203|203|203|"Moist"|253410636|160441402
76|84|100|158|191|191|"Wet"|253410636|160441401
158|191|191|203|203|203|"Moist"|253410630|160441390
0|0|0|76|84|100|"Moist"|253410630|160441391
76|84|100|158|191|191|"Wet"|253410630|160441389
158|191|191|203|203|203|"Moist"|253410637|160441405
0|0|0|76|84|100|"Moist"|253410637|160441406
76|84|100|158|191|191|"Wet"|253410637|160441404
158|191|191|203|203|203|"Moist"|253410631|160441393
0|0|0|76|84|100|"Moist"|253410631|160441394
76|84|100|158|191|191|"Wet"|253410631|160441392
0|0|0|203|203|203|"Moist"|253410640|160441411
0|0|0|203|203|203|"Moist"|253410634|160441399
0|0|0|203|203|203|"Moist"|253410635|160441400
0|0|0|203|203|203|"Moist"|253410629|160441388
0|0|0|203|203|203|"Moist"|253410633|160441398
0|0|0|203|203|203|"Moist"|253410638|160441407
158|191|191|203|203|203|"Moist"|253410632|160441396
0|0|0|76|84|100|"Moist"|253410632|160441397
76|84|100|158|191|191|"Wet"|253410632|160441395
0|0|0|203|203|203|"Moist"|253410641|160441412
0|0|0|203|203|203|"Moist"|253410649|160441420
0|0|0|203|203|203|"Moist"|253410648|160441419
0|0|0|203|203|203|"Moist"|253410644|160441415
0|0|0|203|203|203|"Moist"|253410645|160441416
0|0|0|203|203|203|"Moist"|253410647|160441418
0|0|0|203|203|203|"Moist"|253410646|160441417
0|0|0|203|203|203|"Moist"|253410652|160441423
0|0|0|203|203|203|"Moist"|253410642|160441413
0|0|0|203|203|203|"Moist"|253410651|160441422
0|0|0|203|203|203|"Moist"|253410650|160441421
0|0|0|203|203|203|"Moist"|253410643|160441414
0|0|0|203|203|203|"Moist"|253410653|160441424
0|0|0|203|203|203|"Moist"|253410661|160441432
0|0|0|203|203|203|"Moist"|253410660|160441431
0|0|0|203|203|203|"Moist"|253410656|160441427
0|0|0|203|203|203|"Moist"|253410657|160441428
0|0|0|203|203|203|"Moist"|253410659|160441430
0|0|0|203|203|203|"Moist"|253410658|160441429
0|0|0|203|203|203|"Moist"|253410664|160441435
0|0|0|203|203|203|"Moist"|253410654|160441425
0|0|0|203|203|203|"Moist"|253410663|160441434
0|0|0|203|203|203|"Moist"|253410662|160441433
0|0|0|203|203|203|"Moist"|253410655|160441426
0|0|0|5|5|18|"Moist"|253411805|160441988
5|5|18|35|97|100|"Moist"|253411805|160441990
35|97|100|102|140|152|"Moist"|253411805|160441991
102|140|152|203|203|203|"Wet"|253411805|160441989
5|5|18|35|97|100|"Moist"|253411811|160442014
35|97|100|102|140|152|"Moist"|253411811|160442015
0|0|0|5|5|18|"Moist"|253411811|160442012
102|140|152|203|203|203|"Wet"|253411811|160442013
0|0|0|5|5|18|"Moist"|253411813|160442020
5|5|18|35|97|100|"Moist"|253411813|160442022
35|97|100|102|140|152|"Moist"|253411813|160442023
102|140|152|203|203|203|"Wet"|253411813|160442021
0|0|0|5|5|18|"Moist"|253411812|160442016
5|5|18|35|97|100|"Moist"|253411812|160442017
35|97|100|102|140|152|"Moist"|253411812|160442019
102|140|152|203|203|203|"Wet"|253411812|160442018
0|0|0|5|5|18|"Moist"|253411808|160442000
5|5|18|35|97|100|"Moist"|253411808|160442002
35|97|100|102|140|152|"Moist"|253411808|160442003
102|140|152|203|203|203|"Wet"|253411808|160442001
0|0|0|5|5|18|"Moist"|253411809|160442004
35|97|100|102|140|152|"Moist"|253411809|160442005
5|5|18|35|97|100|"Moist"|253411809|160442006
102|140|152|203|203|203|"Wet"|253411809|160442007
35|97|100|102|140|152|"Moist"|253411810|160442011
5|5|18|35|97|100|"Moist"|253411810|160442010
0|0|0|5|5|18|"Moist"|253411810|160442008
102|140|152|203|203|203|"Wet"|253411810|160442009
0|0|0|5|5|18|"Moist"|253411806|160441992
5|5|18|35|97|100|"Moist"|253411806|160441994
35|97|100|102|140|152|"Moist"|253411806|160441995
102|140|152|203|203|203|"Wet"|253411806|160441993
0|0|0|5|5|18|"Moist"|253411816|160442032
5|5|18|35|97|100|"Moist"|253411816|160442034
35|97|100|102|140|152|"Moist"|253411816|160442035
102|140|152|203|203|203|"Wet"|253411816|160442033
0|0|0|5|5|18|"Moist"|253411815|160442028
5|5|18|35|97|100|"Moist"|253411815|160442030
35|97|100|102|140|152|"Moist"|253411815|160442031
102|140|152|203|203|203|"Wet"|253411815|160442029
0|0|0|5|5|18|"Moist"|253411814|160442024
5|5|18|35|97|100|"Moist"|253411814|160442026
35|97|100|102|140|152|"Moist"|253411814|160442027
102|140|152|203|203|203|"Wet"|253411814|160442025
0|0|0|5|5|18|"Moist"|253411807|160441996
5|5|18|35|97|100|"Moist"|253411807|160441998
35|97|100|102|140|152|"Moist"|253411807|160441999
102|140|152|203|203|203|"Wet"|253411807|160441997
183|193|195|203|203|203|"Moist"|253411827|160442066
56|145|183|183|193|195|"Moist"|253411827|160442065
5|13|20|15|23|56|"Moist"|253411827|160442064
15|23|56|56|145|183|"Moist"|253411827|160442063
0|0|0|5|13|20|"Moist"|253411827|160442062
5|13|20|15|23|56|"Moist"|253411828|160442067
56|145|183|183|193|195|"Moist"|253411828|160442068
15|23|56|56|145|183|"Moist"|253411828|160442069
183|193|195|203|203|203|"Moist"|253411828|160442070
0|0|0|5|13|20|"Moist"|253411828|160442071
56|145|183|183|193|195|"Moist"|253411818|160442038
0|0|0|5|13|20|"Moist"|253411818|160442039
5|13|20|15|23|56|"Moist"|253411818|160442040
15|23|56|56|145|183|"Moist"|253411818|160442041
183|193|195|203|203|203|"Moist"|253411818|160442042
0|0|0|5|13|20|"Moist"|253411822|160442049
183|193|195|203|203|203|"Moist"|253411822|160442050
5|13|20|15|23|56|"Moist"|253411822|160442051
15|23|56|56|145|183|"Moist"|253411822|160442052
56|145|183|183|193|195|"Moist"|253411822|160442053
183|193|195|203|203|203|"Moist"|253411819|160442043
0|0|0|183|193|195|"Wet"|253411819|160442044
183|193|195|203|203|203|"Moist"|253411826|160442061
0|0|0|183|193|195|"Wet"|253411826|160442060
183|193|195|203|203|203|"Moist"|253411821|160442047
0|0|0|183|193|195|"Wet"|253411821|160442048
183|193|195|203|203|203|"Moist"|253411820|160442046
0|0|0|183|193|195|"Wet"|253411820|160442045
183|193|195|203|203|203|"Moist"|253411824|160442057
0|0|0|183|193|195|"Wet"|253411824|160442056
183|193|195|203|203|203|"Moist"|253411825|160442058
0|0|0|183|193|195|"Wet"|253411825|160442059
183|193|195|203|203|203|"Moist"|253411817|160442037
0|0|0|183|193|195|"Wet"|253411817|160442036
183|193|195|203|203|203|"Moist"|253411823|160442054
0|0|0|183|193|195|"Wet"|253411823|160442055
0|0|0|0|15|30|"Moist"|253412538|160442869
0|15|30|183|183|183|"Wet"|253412538|160442870
0|0|0|0|15|30|"Moist"|253412544|160442881
0|15|30|183|183|183|"Wet"|253412544|160442882
0|0|0|0|15|30|"Moist"|253412548|160442889
0|15|30|183|183|183|"Wet"|253412548|160442890
0|0|0|0|15|30|"Moist"|253412540|160442874
0|15|30|183|183|183|"Wet"|253412540|160442873
0|0|0|0|15|30|"Moist"|253412545|160442884
0|15|30|183|183|183|"Wet"|253412545|160442883
0|0|0|0|15|30|"Moist"|253412543|160442879
0|15|30|183|183|183|"Wet"|253412543|160442880
0|0|0|0|15|30|"Moist"|253412547|160442887
0|15|30|183|183|183|"Wet"|253412547|160442888
0|0|0|0|15|30|"Moist"|253412546|160442885
0|15|30|183|183|183|"Wet"|253412546|160442886
0|0|0|0|15|30|"Moist"|253412541|160442875
0|15|30|183|183|183|"Wet"|253412541|160442876
0|0|0|0|15|30|"Moist"|253412539|160442872
0|15|30|183|183|183|"Wet"|253412539|160442871
0|0|0|0|15|30|"Moist"|253412542|160442877
0|15|30|183|183|183|"Wet"|253412542|160442878
0|0|0|0|15|30|"Moist"|253412537|160442868
0|15|30|183|183|183|"Wet"|253412537|160442867
8|8|41|76|108|122|"Moist"|253409501|160440874
0|0|0|8|8|41|"Moist"|253409501|160440872
76|108|122|203|203|203|"Wet"|253409501|160440873
76|108|122|203|203|203|"Moist"|253409509|160440896
0|0|0|8|8|41|"Moist"|253409509|160440897
8|8|41|76|108|122|"Moist"|253409509|160440898
8|8|41|76|108|122|"Moist"|253409503|160440878
0|0|0|8|8|41|"Moist"|253409503|160440879
76|108|122|203|203|203|"Wet"|253409503|160440880
8|8|41|76|108|122|"Moist"|253409504|160440882
0|0|0|8|8|41|"Moist"|253409504|160440883
76|108|122|203|203|203|"Wet"|253409504|160440881
0|0|0|8|8|41|"Moist"|253409505|160440885
8|8|41|76|108|122|"Moist"|253409505|160440886
76|108|122|203|203|203|"Wet"|253409505|160440884
0|0|0|8|8|41|"Moist"|253409508|160440893
8|8|41|76|108|122|"Moist"|253409508|160440895
76|108|122|203|203|203|"Wet"|253409508|160440894
0|0|0|8|8|41|"Moist"|253409510|160440899
76|108|122|203|203|203|"Moist"|253409510|160440900
8|8|41|76|108|122|"Moist"|253409510|160440901
76|108|122|203|203|203|"Moist"|253409511|160440904
0|0|0|8|8|41|"Moist"|253409511|160440903
8|8|41|76|108|122|"Moist"|253409511|160440902
0|0|0|8|8|41|"Moist"|253409512|160440905
76|108|122|203|203|203|"Moist"|253409512|160440906
8|8|41|76|108|122|"Moist"|253409512|160440907
8|8|41|76|108|122|"Moist"|253409502|160440877
76|108|122|203|203|203|"Moist"|253409502|160440876
0|0|0|8|8|41|"Moist"|253409502|160440875
76|108|122|203|203|203|"Moist"|253409506|160440887
8|8|41|76|108|122|"Moist"|253409506|160440888
0|0|0|8|8|41|"Moist"|253409506|160440889
0|0|0|8|8|41|"Moist"|253409507|160440890
76|108|122|203|203|203|"Moist"|253409507|160440891
8|8|41|76|108|122|"Moist"|253409507|160440892
76|104|127|203|203|203|"Moist"|253411834|160442097
0|0|0|15|31|33|"Moist"|253411834|160442098
15|31|33|46|53|91|"Moist"|253411834|160442099
46|53|91|61|74|100|"Moist"|253411834|160442100
61|74|100|76|104|127|"Moist"|253411834|160442101
46|53|91|61|74|100|"Moist"|253411832|160442091
15|31|33|46|53|91|"Moist"|253411832|160442090
0|0|0|15|31|33|"Moist"|253411832|160442089
61|74|100|76|104|127|"Moist"|253411832|160442088
76|104|127|203|203|203|"Moist"|253411832|160442087
76|104|127|203|203|203|"Moist"|253411836|160442107
0|0|0|15|31|33|"Moist"|253411836|160442108
15|31|33|46|53|91|"Moist"|253411836|160442109
46|53|91|61|74|100|"Moist"|253411836|160442110
61|74|100|76|104|127|"Moist"|253411836|160442111
0|0|0|15|31|33|"Moist"|253411833|160442092
15|31|33|46|53|91|"Moist"|253411833|160442093
46|53|91|61|74|100|"Moist"|253411833|160442094
76|104|127|203|203|203|"Moist"|253411833|160442095
61|74|100|76|104|127|"Moist"|253411833|160442096
76|104|127|203|203|203|"Moist"|253411831|160442085
61|74|100|76|104|127|"Moist"|253411831|160442086
0|0|0|15|31|33|"Moist"|253411831|160442082
15|31|33|46|53|91|"Moist"|253411831|160442083
46|53|91|61|74|100|"Wet"|253411831|160442084
76|104|127|203|203|203|"Moist"|253411830|160442077
0|0|0|15|31|33|"Moist"|253411830|160442078
15|31|33|46|53|91|"Moist"|253411830|160442079
61|74|100|76|104|127|"Moist"|253411830|160442081
46|53|91|61|74|100|"Wet"|253411830|160442080
0|0|0|15|31|33|"Moist"|253411829|160442072
76|104|127|203|203|203|"Moist"|253411829|160442073
15|31|33|46|53|91|"Moist"|253411829|160442075
61|74|100|76|104|127|"Moist"|253411829|160442076
46|53|91|61|74|100|"Wet"|253411829|160442074
0|0|0|15|31|33|"Moist"|253411835|160442102
15|31|33|46|53|91|"Moist"|253411835|160442103
46|53|91|61|74|100|"Moist"|253411835|160442104
76|104|127|203|203|203|"Moist"|253411835|160442105
61|74|100|76|104|127|"Moist"|253411835|160442106
76|104|127|203|203|203|"Moist"|253411838|160442117
0|0|0|15|31|33|"Moist"|253411838|160442118
15|31|33|46|53|91|"Moist"|253411838|160442119
46|53|91|61|74|100|"Moist"|253411838|160442120
61|74|100|76|104|127|"Moist"|253411838|160442121
0|0|0|15|31|33|"Moist"|253411839|160442122
15|31|33|46|53|91|"Moist"|253411839|160442123
46|53|91|61|74|100|"Moist"|253411839|160442124
76|104|127|203|203|203|"Moist"|253411839|160442125
61|74|100|76|104|127|"Moist"|253411839|160442126
61|74|100|76|104|127|"Moist"|253411837|160442116
76|104|127|203|203|203|"Moist"|253411837|160442115
46|53|91|61|74|100|"Moist"|253411837|160442114
15|31|33|46|53|91|"Moist"|253411837|160442113
0|0|0|15|31|33|"Moist"|253411837|160442112
76|104|127|203|203|203|"Moist"|253411840|160442127
61|74|100|76|104|127|"Moist"|253411840|160442128
0|0|0|15|31|33|"Moist"|253411840|160442129
15|31|33|46|53|91|"Moist"|253411840|160442130
46|53|91|61|74|100|"Moist"|253411840|160442131
76|107|137|102|135|203|"Moist"|253409441|160440812
0|0|0|11|20|28|"Moist"|253409441|160440813
11|20|28|61|94|122|"Moist"|253409441|160440814
102|135|203|203|203|203|"Moist"|253409441|160440815
61|94|122|76|135|137|"Wet"|253409441|160440816
11|20|28|61|94|122|"Moist"|253409449|160440852
102|135|203|203|203|203|"Moist"|253409449|160440853
61|94|122|76|107|137|"Moist"|253409449|160440854
76|107|137|102|135|203|"Moist"|253409449|160440855
0|0|0|11|20|28|"Moist"|253409449|160440856
102|135|203|203|203|203|"Moist"|253409448|160440850
76|107|137|102|135|203|"Moist"|253409448|160440849
11|20|28|61|94|122|"Moist"|253409448|160440848
0|0|0|11|20|28|"Moist"|253409448|160440847
61|94|122|76|135|137|"Wet"|253409448|160440851
11|20|28|61|94|122|"Moist"|253409444|160440827
102|135|203|203|203|203|"Moist"|253409444|160440828
76|107|137|102|135|203|"Moist"|253409444|160440829
0|0|0|11|20|28|"Moist"|253409444|160440830
61|94|122|76|135|137|"Wet"|253409444|160440831
0|0|0|11|20|28|"Moist"|253409445|160440832
11|20|28|61|94|122|"Moist"|253409445|160440833
76|107|137|102|135|203|"Moist"|253409445|160440834
102|135|203|203|203|203|"Moist"|253409445|160440835
61|94|122|76|135|137|"Wet"|253409445|160440836
61|94|122|76|107|137|"Moist"|253409446|160440837
11|20|28|61|94|122|"Moist"|253409446|160440838
