"recdate"|"comptextkind"|"textcat"|"textsubcat"|"text"|"cokey"|"cotextkey"
"08/24/2023 00:00:00"|"Nontechnical description"|"ES"|"F133BY013TX"|"F133BY013TX - Terrace

Ecological Site Concept
The Terrace ecological site has very deep soils on terrace landforms. These sites are located on a higher landform than bottomlands and are not as wet. The sites are situated on a lower landform than the uplands and are not as dry. The sites do not flood or pond. This unique position between the drier uplands and wetter bottomlands creates their plant community.

Soil Features
Alazan, Attoyac, and Bernaldo are representative soils of the Terraces. The Terraces can have a wide range of textures and depths. The grouping factor is, all are located on the terrace landform position. Besides the previously listed soils, these are correlated as well: Addielou, Annona, Austonio, Bearhead, Besner, Bistineau, Cadeville, Cart, Chireno, Eastham, Elysian, Erno, Forbing, Freestone, Gallime, Garner, Glenmora, Hallsbluff, Keiffer, Landman, Latch, Mckamie, Moten, Multey, Raino, Shatta, Spurger, Timpson, Vesey, Waskom, and Woden.

Reference Community
Terrace sites are highly variable in their overstory composition. While white oak and loblolly pine are the dominant species, the overstory frequently has southern red oak, (Quercus falcata), sweetgum (Liquidambar styraciflua), and shortleaf pine (Pinus echinata) intermingled. Longleaf pine (Pinus palustris) may occur in the southern portions of the region. White oaks and/or loblolly pine may make up 75 percent of the overstory at any given time. The other hardwood and pine species make up the rest of the overstory. Shrubs are an important component in the ecological site. American beautyberry, yaupon, and possumhaw are dominant. Sassafras (Sassafras albidum), parsley hawthorn (Crataegus marshalii), and farkleberry (Vaccinium arboreum) are common, but seen in lesser densities. The shrub-layer height and densities fluctuate with time since the last fire. Fire prunes their growth back and allows the understory grasses and forbs to stay diverse and abundant. The shrub layer is the main driver between communities 1.1 and 1.2. As the shrubs begin to grow above 4.5 feet and become more dense, the community moves along the pathway from 1.1 to 1.2. The infrequency of fire causes an accumulation of litter throughout the sites and bare ground is uncommon. The most dominant gramanoids are longleaf woodoats, slender woodoats (Chasmanthium laxum), and cypress swamp sedge (Carex joorii). The micro-lows are often colonized by broomsedge bluestem (Andropogon virginicus). Partridgeberry and Carolina elephanstfoot (Elephantopus carolinianus) are highly associated to the site.

Reference Plants List
white oak, loblolly pine, southern red oak, sweetgum, shortleaf pine, white ash, longleaf pine, blackgum, longleaf woodoats, giant cane, broomsedge bluestem, variable panicgrass, slender woodoats, cypress swamp sedge, eastern poison ivy, partridgeberry, St. Andrew's cross, Carolina elephantsfoot, Missouri violet, slender yellow woodsorrel, ebony spleenwort, resurrection fern, American beautyberry, possumhaw, yaupon, sassafras, muscadine, parsley hawthorn, farkleberry, wax myrtle, American hornbeam, southern arrowwood, sweetgum, white oak, loblolly pine, common persimmon, American holly, blackgum, bitternut hickory, greenbrier, Virginia creeper, Alabama supplejack, crossvine, climbing dogbane

MLRA - 133B
Legacy Ecosite ID - F133BY013TX"|24242905|25214775
"08/02/2013 00:00:00"|"Nontechnical description"|"WSG"|"F133BY013TX"|"1o7 - These soils do not have significant management problems. Important commercial tree species include loblolly pine, sweetgum, red oak, and water oak. These soils are suited for pine or hardwoods, and the site index for loblolly pine is 100. The yield from an unmanaged stand of loblolly pine over a 50-year period is approximately 430 board feet (Doyle rule), or 310 for sweetgum per acre per year. Native species important to wildlife include red oak, water oak, ash, American beautyberry, yaupon, and white oak. High value grasses and forbs used by livestock include pinehill bluestem, longleaf uniola, beaked panicum, and virginia wildrye. Stocking rates depend on canopy density and range from 8-40 acres per animal unit."|24242905|25214776
"08/02/2013 00:00:00"|"Nontechnical description"|"PHG"|"F133BY013TX"|"8C - LOAMY UPLAND - Moderately deep to very deep uplands with loamy surfaces and friable loamy subsoils; slopes 0 to 8 percent; medium natural fertility; medium to high water holding capacity with good plant-soil-moisture relationship; medium to high production potential."|24242905|25214777
"08/15/2023 00:00:00"|"Nontechnical description"|"GENSOIL"|"generated"|"The Attoyac component makes up 90 percent of the map unit. Slopes are 8 to 15 percent. This component is on stream terraces on coastal plains. The parent material consists of loamy alluvium. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches (or restricted depth) is high.  Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 1 percent. This component is in the F133BY013TX Terrace ecological site. Nonirrigated land capability classification is 2e. Irrigated land capability classification is 2e. This soil does not meet hydric criteria.   "|24242905|25214778
"04/17/2014 00:00:00"|"Nontechnical description"|"PHG"|"F133BY003TX"|"8C - LOAMY UPLAND - Moderately deep to very deep uplands with loamy surfaces and friable loamy subsoils; slopes 0 to 8 percent; medium natural fertility; medium to high water holding capacity with good plant-soil-moisture relationship; medium to high production potential."|24243145|25215313
"04/17/2014 00:00:00"|"Nontechnical description"|"WSG"|"F133BY003TX"|"3o1 - No significant management problems are caused by soil characteristics. Important commercial tree species include loblolly pine and shortleaf pine. These soils are suited for pine, and the site index for loblolly pine is 80. The yield from an unmanaged stand of loblolly pine over a 50-year period is approximately 230 board feet (Doyle rule) per acre per year. Native species important to wildlife include red oak, white oak, American beautyberry, and yaupon. High value grasses and forbs used by livestock include pinehill bluestem, big bluestem, longleaf uniola, indiangrass, and beaked panicum. Stocking rates depend on canopy density and range from 8-50 acres per animal unit."|24243145|25215314
"04/17/2014 00:00:00"|"Nontechnical description"|"WDS"|"F133BY003TX"|"These are well drained, loamy soils with a moderately high potential for productivity. There are no serious management problems. They are best suited for southern pines. Site index for loblolly pine is 80, shortleaf is 70."|24243145|25215315
"08/25/2023 00:00:00"|"Nontechnical description"|"ES"|"F133BY003TX"|"F133BY003TX - Loamy Over Clayey Upland

Ecological Site Concept
The Loamy Over Clayey Uplands have loamy-surfaced soils to about 10 inches and a thick layer of clay subsurface soils underneath. The properties associated with uplands and clayey soils form the unique plant community of these sites.

Soil Features
The soils of this site are moderate to deep and characterized by a thick Bt layer of clay just below a fine sandy loam surface. The Kirvin series is representative and consists of well drained soils. These gently sloping to moderately steep soils formed in weakly consolidated and stratified loamy, sandy, and clayey fluvial marine deposits on uplands of the Claiborne geological group. The series is classified as a fine, mixed, semiactive, thermic Typic Hapludult. Other soils are included with the ecological site and all are defined by a thick clay subsurface soil below the surface. Besides the Kirvin series, these soils are correlated: Angie, Arriola, Bayoudan, Bellwood, Bonwier, Bryarly, Bub, Burkeville, Conroe, Cuthbert, Darley, Eastwood, Etoile, Galilee, Gore, Hornbeck, Huntsburg, Lacerda, Maben, Mahan, Meth, Naclina, Nacogdoches, Natchitoches, Newco, Nikful, Oula, Raylake, Redco, Redsprings, Rosenwall, Ruple, Sacul, Sugartown, Tahoula, Trawick, and Woodtell.

Reference Community
Shortleaf pines comprise the majority of the overstory. Shortleaf occurrence of the total overstory on any given site is between 75 and 100 percent. Post oaks are usually found on the site as well. Post oaks range from 0 to 25 percent of the total overstory canopy. Blackjack oak (Quercus marilandica), black hickory (Carya texana), and southern red oak (Quercus falcata) are occasionally seen in the overstory and add to the diversity of the site. Along with American beautyberry, yaupon (Ilex vomitoria), deerberry (Vaccinium stamineum) , and rusty blackhaw (Vibrunum rufidulum) are usually associated with the sites as well. The shrub-layer height and densities fluctuate with time since the last fire. Fire prunes their growth back and allows the understory grasses and forbs to stay diverse and abundant. The shrub-layer is the main driver between communities 1.1 and 1.2. As the shrubs begin to grow above 4.5 feet and become denser, the community moves along the pathway from 1.1 to 1.2.

Reference Plants List
shortleaf pine, post oak, black cherry, black hickory, southern red oak, loblolly pine, sweetgum, blackjack oak, white ash, longleaf woodoats, Ravenel's rosette grass, needleleaf rosette grass, little bluestem, twisted spikerush, purpletop tridens, littlehead nutrush, hairy bedstraw, eastern poison ivy, Canadian horseweed, St. Andrew's cross, slender yellow woodsorrel, devil's grandmother, parsley hawthorn, Canadian blacksnakeroot, Nuttall's wild indigo, slender lespedeza, Texas ironweed, spurred butterfly pea, doubleform snoutbean, Virginia snakeroot, helmet flower, sidebeak pencilflower, flowering spurge, western brackenfern, resurrection fern, American beautyberry, yaupon, sawtooth blackberry, deerberry, rusty blackhaw, possumhaw, farkleberry, post oak, winged elm, sweetgum, loblolly pine, white fringetree, hophornbeam, shortleaf pine, southern red oak, white ash, blackjack oak, black hickory, Virginia creeper, saw greenbrier, cat greenbrier, roundleaf greenbrier, lanceleaf greenbrier, summer grape, evening trumpetflower, trumpet creeper

MLRA - 133B
Legacy Ecosite ID - F133BY003TX"|24243145|25215316
"08/16/2023 00:00:00"|"Nontechnical description"|"GENSOIL"|"generated"|"Generated brief soil descriptions are created for major soil components.  The Hallsummit soil is a minor component."|24243145|25215317
"12/20/2013 00:00:00"|"Nontechnical description"|"WSG"|"F133BY003TX"|"3c8 - Clayey texture may cause moderate equipment limitations, and erosion hazards will increase with slope. Important commercial tree species include loblolly pine, shortleaf pine, sweetgum, and red oak. These soils are suited for pine and hardwoods, and the site index for loblolly pine is 80. The yield from an unmanaged stand of loblolly pine over a 50-year period is approximately 230 board feet (Doyle rule) or 120 for sweetgum per acre per year. Native species important to wildlife include red oak, water oak, white oak, American beautyberry, and yaupon. High value grasses and forbs used by livestock include pinehill bluestem, big bluestem, indiangrass, longleaf uniola, and purpletop tridens. Stocking rates depend on canopy density and range fro 6-40 acres per animal unit."|24243183|25215408
"08/24/2023 00:00:00"|"Nontechnical description"|"ES"|"F133BY003TX"|"F133BY003TX - Loamy Over Clayey Upland

Ecological Site Concept
The Loamy Over Clayey Uplands have loamy-surfaced soils to about 10 inches and a thick layer of clay subsurface soils underneath. The properties associated with uplands and clayey soils form the unique plant community of these sites.

Soil Features
The soils of this site are moderate to deep and characterized by a thick Bt layer of clay just below a fine sandy loam surface. The Kirvin series is representative and consists of well drained soils. These gently sloping to moderately steep soils formed in weakly consolidated and stratified loamy, sandy, and clayey fluvial marine deposits on uplands of the Claiborne geological group. The series is classified as a fine, mixed, semiactive, thermic Typic Hapludult. Other soils are included with the ecological site and all are defined by a thick clay subsurface soil below the surface. Besides the Kirvin series, these soils are correlated: Angie, Arriola, Bayoudan, Bellwood, Bonwier, Bryarly, Bub, Burkeville, Conroe, Cuthbert, Darley, Eastwood, Etoile, Galilee, Gore, Hornbeck, Huntsburg, Lacerda, Maben, Mahan, Meth, Naclina, Nacogdoches, Natchitoches, Newco, Nikful, Oula, Raylake, Redco, Redsprings, Rosenwall, Ruple, Sacul, Sugartown, Tahoula, Trawick, and Woodtell.

Reference Community
Shortleaf pines comprise the majority of the overstory. Shortleaf occurrence of the total overstory on any given site is between 75 and 100 percent. Post oaks are usually found on the site as well. Post oaks range from 0 to 25 percent of the total overstory canopy. Blackjack oak (Quercus marilandica), black hickory (Carya texana), and southern red oak (Quercus falcata) are occasionally seen in the overstory and add to the diversity of the site. Along with American beautyberry, yaupon (Ilex vomitoria), deerberry (Vaccinium stamineum) , and rusty blackhaw (Vibrunum rufidulum) are usually associated with the sites as well. The shrub-layer height and densities fluctuate with time since the last fire. Fire prunes their growth back and allows the understory grasses and forbs to stay diverse and abundant. The shrub-layer is the main driver between communities 1.1 and 1.2. As the shrubs begin to grow above 4.5 feet and become denser, the community moves along the pathway from 1.1 to 1.2.

Reference Plants List
shortleaf pine, post oak, black cherry, black hickory, southern red oak, loblolly pine, sweetgum, blackjack oak, white ash, longleaf woodoats, Ravenel's rosette grass, needleleaf rosette grass, little bluestem, twisted spikerush, purpletop tridens, littlehead nutrush, hairy bedstraw, eastern poison ivy, Canadian horseweed, St. Andrew's cross, slender yellow woodsorrel, devil's grandmother, parsley hawthorn, Canadian blacksnakeroot, Nuttall's wild indigo, slender lespedeza, Texas ironweed, spurred butterfly pea, doubleform snoutbean, Virginia snakeroot, helmet flower, sidebeak pencilflower, flowering spurge, western brackenfern, resurrection fern, American beautyberry, yaupon, sawtooth blackberry, deerberry, rusty blackhaw, possumhaw, farkleberry, post oak, winged elm, sweetgum, loblolly pine, white fringetree, hophornbeam, shortleaf pine, southern red oak, white ash, blackjack oak, black hickory, Virginia creeper, saw greenbrier, cat greenbrier, roundleaf greenbrier, lanceleaf greenbrier, summer grape, evening trumpetflower, trumpet creeper

MLRA - 133B
Legacy Ecosite ID - F133BY003TX"|24243183|25215409
